X,Y,Name,description
-74.04532623,40.68527222,GOLD,"Network ID: F4:1F:C2:A6:EB:CD
Encryption: WPA2
Time: 2023-07-25T16:05:18.000-07:00
Signal: -86.0
Accuracy: 4.40187
Type: WIFI"
-74.0452652,40.68522644,SILVER,"Network ID: F4:1F:C2:A6:EB:CE
Encryption: WPA2
Time: 2023-07-25T16:05:20.000-07:00
Signal: -92.0
Accuracy: 4.40187
Type: WIFI"
-74.03735352,40.68993378,PLATINUM,"Network ID: F4:1F:C2:A6:EB:CF
Encryption: WPA2
Time: 2023-07-25T16:08:39.000-07:00
Signal: -88.0
Accuracy: 6.25523
Type: WIFI"
-74.04373932,40.68506622,PLATINUM,"Network ID: F4:1F:C2:A7:46:60
Encryption: WPA2
Time: 2023-07-25T16:05:56.000-07:00
Signal: -89.0
Accuracy: 4.07646
Type: WIFI"
-74.04407501,40.68497086,SILVER,"Network ID: F4:1F:C2:A7:46:61
Encryption: WPA2
Time: 2023-07-25T16:05:48.000-07:00
Signal: -88.0
Accuracy: 5.74579
Type: WIFI"
-74.04407501,40.68497086,GOLD,"Network ID: F4:1F:C2:A7:46:62
Encryption: WPA2
Time: 2023-07-25T16:05:48.000-07:00
Signal: -88.0
Accuracy: 4.07646
Type: WIFI"
-74.04398346,40.68498993,GOLD,"Network ID: F4:1F:C2:A7:46:6D
Encryption: WPA2
Time: 2023-07-25T16:05:50.000-07:00
Signal: -89.0
Accuracy: 3.9933
Type: WIFI"
-74.04433441,40.68495178,SILVER,"Network ID: F4:1F:C2:A7:46:6E
Encryption: WPA2
Time: 2023-07-25T16:05:43.000-07:00
Signal: -92.0
Accuracy: 4.3068
Type: WIFI"
-74.04389954,40.68501282,PLATINUM,"Network ID: F4:1F:C2:A7:46:6F
Encryption: WPA2
Time: 2023-07-25T16:05:52.000-07:00
Signal: -87.0
Accuracy: 3.92982
Type: WIFI"
-74.03726196,40.69004822,PLATINUM,"Network ID: F4:1F:C2:A7:4A:80
Encryption: WPA2
Time: 2023-07-25T16:08:41.000-07:00
Signal: -87.0
Accuracy: 5.945
Type: WIFI"
-74.04560852,40.68564224,GOLD,"Network ID: F4:1F:C2:A7:4A:8D
Encryption: WPA2
Time: 2023-07-25T16:05:05.000-07:00
Signal: -92.0
Accuracy: 4.3068
Type: WIFI"
-74.04304504,40.68534851,SILVER,"Network ID: F4:1F:C2:A7:4A:8E
Encryption: WPA2
Time: 2023-07-25T16:06:12.000-07:00
Signal: -89.0
Accuracy: 3.7556
Type: WIFI"
-74.04286194,40.6854248,PLATINUM,"Network ID: F4:1F:C2:A7:4A:8F
Encryption: WPA2
Time: 2023-07-25T16:06:16.000-07:00
Signal: -92.0
Accuracy: 3.99485
Type: WIFI"
-74.04442596,40.68495178,GOLD,"Network ID: F4:1F:C2:A7:4B:AD
Encryption: WPA2
Time: 2023-07-25T16:05:41.000-07:00
Signal: -86.0
Accuracy: 3.98229
Type: WIFI"
-74.04407501,40.68497086,SILVER,"Network ID: F4:1F:C2:A7:4B:AE
Encryption: WPA2
Time: 2023-07-25T16:05:48.000-07:00
Signal: -89.0
Accuracy: 3.92982
Type: WIFI"
-74.04407501,40.68497086,PLATINUM,"Network ID: F4:1F:C2:A7:4B:AF
Encryption: WPA2
Time: 2023-07-25T16:05:48.000-07:00
Signal: -90.0
Accuracy: 4.21526
Type: WIFI"
-74.03596497,40.69202805,Spectrum Free Trial,"Network ID: F4:1F:C2:A7:F3:E0
Encryption: Unknown
Time: 2023-07-25T16:09:12.000-07:00
Signal: -93.0
Accuracy: 5.90691
Type: WIFI"
-74.0376358,40.68965912,optimumwifi,"Network ID: F4:1F:C2:A7:F3:E4
Encryption: Unknown
Time: 2023-07-25T16:08:34.000-07:00
Signal: -87.0
Accuracy: 5.87058
Type: WIFI"
-74.00171661,40.76292038,STP-Capture,"Network ID: F4:92:BF:5A:B0:66
Encryption: WPA2
Time: 2023-07-25T16:44:26.000-07:00
Signal: -69.0
Accuracy: 19.9519
Type: WIFI"
-74.00997162,40.76147461,P66Employee,"Network ID: F4:92:BF:5A:B9:61
Encryption: WPA2
Time: 2023-07-25T16:36:13.000-07:00
Signal: -83.0
Accuracy: 5.59534
Type: WIFI"
-74.04492188,40.68638229,7Hanover28thFlr,"Network ID: F4:E2:C6:15:B3:B1
Encryption: WPA2
Time: 2023-07-25T16:04:29.000-07:00
Signal: -90.0
Accuracy: 5.19769
Type: WIFI"
-74.00793457,40.76383972,(no SSID),"Network ID: F6:55:A8:24:BB:85
Encryption: WPA2
Time: 2023-07-25T16:37:31.000-07:00
Signal: -75.0
Accuracy: 5.61279
Type: WIFI"
-74.04373932,40.68506622,(no SSID),"Network ID: F6:55:A8:24:C3:FF
Encryption: WPA2
Time: 2023-07-25T16:05:56.000-07:00
Signal: -79.0
Accuracy: 4.16906
Type: WIFI"
-74.04418182,40.6849556,(no SSID),"Network ID: F6:55:A8:24:C4:08
Encryption: WPA2
Time: 2023-07-25T16:05:46.000-07:00
Signal: -82.0
Accuracy: 3.8557
Type: WIFI"
-74.00898743,40.76269913,(no SSID),"Network ID: F6:55:A8:24:C4:DC
Encryption: WPA2
Time: 2023-07-25T16:36:55.000-07:00
Signal: -73.0
Accuracy: 4.01615
Type: WIFI"
-74.00333405,40.76412964,(no SSID),"Network ID: F6:55:A8:24:C4:DE
Encryption: WPA2
Time: 2023-07-25T16:40:07.000-07:00
Signal: -80.0
Accuracy: 11.2715
Type: WIFI"
-74.04541779,40.68619537,(no SSID),"Network ID: F6:55:A8:24:C4:F9
Encryption: WPA2
Time: 2023-07-25T16:04:44.000-07:00
Signal: -74.0
Accuracy: 5.00297
Type: WIFI"
-74.00839233,40.76336288,(no SSID),"Network ID: F6:55:B8:24:BB:7E
Encryption: WPA2
Time: 2023-07-25T16:37:15.000-07:00
Signal: -70.0
Accuracy: 4.01482
Type: WIFI"
-74.00801086,40.76375198,(no SSID),"Network ID: F6:55:B8:24:BB:85
Encryption: WPA2
Time: 2023-07-25T16:37:28.000-07:00
Signal: -79.0
Accuracy: 5.09173
Type: WIFI"
-74.04460144,40.68497086,(no SSID),"Network ID: F6:55:B8:24:C3:FF
Encryption: WPA2
Time: 2023-07-25T16:05:37.000-07:00
Signal: -85.0
Accuracy: 3.70076
Type: WIFI"
-74.04407501,40.68497086,(no SSID),"Network ID: F6:55:B8:24:C4:08
Encryption: WPA2
Time: 2023-07-25T16:05:48.000-07:00
Signal: -88.0
Accuracy: 3.6206
Type: WIFI"
-74.00917816,40.7624855,(no SSID),"Network ID: F6:55:B8:24:C4:DC
Encryption: WPA2
Time: 2023-07-25T16:36:48.000-07:00
Signal: -82.0
Accuracy: 4.01663
Type: WIFI"
-74.0025177,40.76371002,(no SSID),"Network ID: F6:55:B8:24:C4:DE
Encryption: WPA2
Time: 2023-07-25T16:40:45.000-07:00
Signal: -76.0
Accuracy: 10.4023
Type: WIFI"
-74.04452515,40.68639755,(no SSID),"Network ID: F6:55:B8:24:C4:F9
Encryption: WPA2
Time: 2023-07-25T16:04:19.000-07:00
Signal: -80.0
Accuracy: 6.40886
Type: WIFI"
-74.02845001,40.70921707,SC - Guest,"Network ID: F6:9F:C2:3E:4F:FD
Encryption: WPA2
Time: 2023-07-25T16:13:29.000-07:00
Signal: -86.0
Accuracy: 5.03154
Type: WIFI"
-74.02845001,40.70921707,SC - Scanners,"Network ID: F6:9F:C2:3E:BA:DB
Encryption: WPA2
Time: 2023-07-25T16:13:29.000-07:00
Signal: -91.0
Accuracy: 5.03154
Type: WIFI"
-74.0111084,40.7600441,ShowTime,"Network ID: F8:9E:28:81:8F:77
Encryption: WPA2
Time: 2023-07-25T16:32:55.000-07:00
Signal: -86.0
Accuracy: 4.01663
Type: WIFI"
-74.00182343,40.76333618,ShowTime,"Network ID: F8:9E:28:81:8F:96
Encryption: WPA2
Time: 2023-07-25T16:41:33.000-07:00
Signal: -83.0
Accuracy: 10.4023
Type: WIFI"
-74.00161743,40.76319885,ShowTime,"Network ID: F8:9E:28:81:8F:9A
Encryption: WPA2
Time: 2023-07-25T16:42:33.000-07:00
Signal: -65.0
Accuracy: 12.434
Type: WIFI"
-74.02840424,40.70944595,QC-NY-Corp,"Network ID: F8:D9:B8:3A:8C:90
Encryption: WPA2
Time: 2023-07-25T16:13:32.000-07:00
Signal: -89.0
Accuracy: 4.05123
Type: WIFI"
-74.02822876,40.71010208,QC-NY-Guest,"Network ID: F8:D9:B8:3A:8C:92
Encryption: Unknown
Time: 2023-07-25T16:13:41.000-07:00
Signal: -93.0
Accuracy: 3.70008
Type: WIFI"
-74.02752686,40.71167755,QC-NY-Guest,"Network ID: F8:D9:B8:3A:8C:9A
Encryption: Unknown
Time: 2023-07-25T16:14:04.000-07:00
Signal: -91.0
Accuracy: 3.70008
Type: WIFI"
-74.02837372,40.70960999,QC-NY-Corp,"Network ID: F8:D9:B8:3A:8D:30
Encryption: WPA2
Time: 2023-07-25T16:13:34.000-07:00
Signal: -91.0
Accuracy: 3.70152
Type: WIFI"
-74.02693939,40.71298981,QC-NY-Guest,"Network ID: F8:D9:B8:3A:8D:32
Encryption: Unknown
Time: 2023-07-25T16:14:23.000-07:00
Signal: -90.0
Accuracy: 3.70008
Type: WIFI"
-74.02845001,40.70921707,QC-NY-Corp,"Network ID: F8:D9:B8:3A:8D:38
Encryption: WPA2
Time: 2023-07-25T16:13:29.000-07:00
Signal: -91.0
Accuracy: 3.70008
Type: WIFI"
-74.02863312,40.70798111,QC-NY-Guest,"Network ID: F8:D9:B8:3A:8D:3A
Encryption: Unknown
Time: 2023-07-25T16:13:12.000-07:00
Signal: -92.0
Accuracy: 4.20293
Type: WIFI"
-74.02831268,40.70981216,QC-NY-Corp,"Network ID: F8:D9:B8:3A:ED:70
Encryption: WPA2
Time: 2023-07-25T16:13:37.000-07:00
Signal: -92.0
Accuracy: 3.70008
Type: WIFI"
-74.02827454,40.70996857,QC-NY-Corp,"Network ID: F8:D9:B8:3A:ED:78
Encryption: WPA2
Time: 2023-07-25T16:13:39.000-07:00
Signal: -90.0
Accuracy: 3.70008
Type: WIFI"
-74.02863312,40.70798111,QC-NY-Guest,"Network ID: F8:D9:B8:3A:ED:7A
Encryption: Unknown
Time: 2023-07-25T16:13:12.000-07:00
Signal: -89.0
Accuracy: 3.70008
Type: WIFI"
-74.03596497,40.69202805,IslandNet Admin,"Network ID: FA:55:2D:10:93:AE
Encryption: WPA2
Time: 2023-07-25T16:09:12.000-07:00
Signal: -86.0
Accuracy: 5.90691
Type: WIFI"
-74.02840424,40.70944595,IslandNet Admin,"Network ID: FA:55:2D:10:9F:42
Encryption: WPA2
Time: 2023-07-25T16:13:32.000-07:00
Signal: -87.0
Accuracy: 3.8557
Type: WIFI"
-74.02827454,40.70996857,IslandNet Admin,"Network ID: FA:55:2D:10:9F:5A
Encryption: WPA2
Time: 2023-07-25T16:13:39.000-07:00
Signal: -87.0
Accuracy: 3.98894
Type: WIFI"
-74.02848053,40.7090683,IslandNet Admin,"Network ID: FA:55:2D:10:A3:BC
Encryption: WPA2
Time: 2023-07-25T16:13:27.000-07:00
Signal: -84.0
Accuracy: 3.70076
Type: WIFI"
-74.02622986,40.7154007,IslandNet Admin,"Network ID: FA:55:2D:10:A6:BA
Encryption: WPA2
Time: 2023-07-25T16:14:57.000-07:00
Signal: -90.0
Accuracy: 4.92336
Type: WIFI"
-74.0376358,40.68965912,IslandNet Admin,"Network ID: FA:55:3D:10:9F:5A
Encryption: WPA2
Time: 2023-07-25T16:08:34.000-07:00
Signal: -87.0
Accuracy: 5.87058
Type: WIFI"
-74.0016861,40.7629509,(no SSID),"Network ID: FA:92:BF:5A:B0:66
Encryption: WPA2
Time: 2023-07-25T16:43:43.000-07:00
Signal: -70.0
Accuracy: 11.0106
Type: WIFI"
-74.00997162,40.76147461,P66OfficeWifi,"Network ID: FA:92:BF:5A:B9:61
Encryption: WPA2
Time: 2023-07-25T16:36:13.000-07:00
Signal: -83.0
Accuracy: 5.59534
Type: WIFI"
-74.00167847,40.76289749,STP-Capture,"Network ID: FA:92:BF:5B:B0:66
Encryption: WPA2
Time: 2023-07-25T16:44:44.000-07:00
Signal: -75.0
Accuracy: 18.4136
Type: WIFI"
-74.00925446,40.76239395,ShowTime,"Network ID: FA:9E:38:81:8F:77
Encryption: WPA2
Time: 2023-07-25T16:36:45.000-07:00
Signal: -86.0
Accuracy: 4.01474
Type: WIFI"
-74.00939941,40.76223373,ShowTime,"Network ID: FA:9E:38:81:8F:96
Encryption: WPA2
Time: 2023-07-25T16:36:39.000-07:00
Signal: -86.0
Accuracy: 4.03639
Type: WIFI"
-74.00939941,40.76223373,ShowTime,"Network ID: FA:9E:38:81:8F:9A
Encryption: WPA2
Time: 2023-07-25T16:36:39.000-07:00
Signal: -85.0
Accuracy: 4.01482
Type: WIFI"
-74.00935364,40.76228333,ShowTime,"Network ID: FA:9E:38:81:91:4F
Encryption: WPA2
Time: 2023-07-25T16:36:41.000-07:00
Signal: -86.0
Accuracy: 4.01482
Type: WIFI"
-74.02850342,40.70893478,SC - Scanners,"Network ID: FA:9F:C2:3E:4F:FD
Encryption: WPA2
Time: 2023-07-25T16:13:25.000-07:00
Signal: -89.0
Accuracy: 4.78334
Type: WIFI"
-74.04492188,40.68638229,(no SSID),"Network ID: FA:E2:C6:15:B3:B1
Encryption: WPA2
Time: 2023-07-25T16:04:29.000-07:00
Signal: -91.0
Accuracy: 5.19769
Type: WIFI"
-74.0406723,40.68694687,Police Surveillance Van,"Network ID: FC:12:63:49:13:7C
Encryption: WPA2
Time: 2023-07-25T16:07:22.000-07:00
Signal: -89.0
Accuracy: 4.40187
Type: WIFI"
-74.02627563,40.71517181,KingTut2,"Network ID: FC:12:63:A6:0F:86
Encryption: WPA2
Time: 2023-07-25T16:14:54.000-07:00
Signal: -92.0
Accuracy: 5.23971
Type: WIFI"
-74.02616119,40.71582031,Riverside,"Network ID: FC:34:97:41:A0:10
Encryption: WPA2
Time: 2023-07-25T16:15:03.000-07:00
Signal: -81.0
Accuracy: 5.2682
Type: WIFI"
-74.00907135,40.76260757,Scott Rosenberg Studio,"Network ID: FC:5C:45:03:74:EC
Encryption: WPA2
Time: 2023-07-25T16:36:52.000-07:00
Signal: -90.0
Accuracy: 4.01636
Type: WIFI"
-74.00907135,40.76260757,Studio Guest,"Network ID: FC:5C:45:43:74:EC
Encryption: WPA2
Time: 2023-07-25T16:36:52.000-07:00
Signal: -90.0
Accuracy: 4.01636
Type: WIFI"
-74.04480743,40.68639374,ubnt-jsy-se,"Network ID: FC:EC:DA:06:6E:21
Encryption: Unknown
Time: 2023-07-25T16:04:26.000-07:00
Signal: -85.0
Accuracy: 3.70008
Type: WIFI"
-74.01008606,40.76128769,CCI_Camera1,"Network ID: FC:EC:DA:9C:B3:DB
Encryption: WPA2
Time: 2023-07-25T16:36:05.000-07:00
Signal: -88.0
Accuracy: 5.73716
Type: WIFI"
-74.04304504,40.68534851,SM-N970W1692,"Network ID: FE:2B:8A:9A:75:9E
Encryption: WPA2
Time: 2023-07-25T16:06:12.000-07:00
Signal: -87.0
Accuracy: 6.59242
Type: WIFI"
-74.0016861,40.76290512,Charlotte?s iPhone,"Network ID: FE:4A:E3:29:F6:F0
Encryption: WPA3
Time: 2023-07-25T16:44:37.000-07:00
Signal: -45.0
Accuracy: 28.5402
Type: WIFI"
-74.00898743,40.76269913,(no SSID),"Network ID: FE:55:B8:11:DF:CF
Encryption: WPA3
Time: 2023-07-25T16:36:55.000-07:00
Signal: -86.0
Accuracy: 4.01615
Type: WIFI"
-74.00997162,40.76147461,P66Guest,"Network ID: FE:92:BF:5A:B9:61
Encryption: Unknown
Time: 2023-07-25T16:36:13.000-07:00
Signal: -83.0
Accuracy: 5.59534
Type: WIFI"
-74.0016861,40.76290131,(no SSID),"Network ID: FE:92:BF:5B:B0:66
Encryption: WPA2
Time: 2023-07-25T16:44:39.000-07:00
Signal: -78.0
Accuracy: 19.3609
Type: WIFI"
-74.00925446,40.76239395,P66Guest,"Network ID: FE:92:BF:5B:B9:61
Encryption: Unknown
Time: 2023-07-25T16:36:45.000-07:00
Signal: -89.0
Accuracy: 4.01684
Type: WIFI"
-74.02850342,40.70893478,SC - Office,"Network ID: FE:9F:C2:3E:4F:FD
Encryption: WPA2
Time: 2023-07-25T16:13:25.000-07:00
Signal: -89.0
Accuracy: 3.70076
Type: WIFI"
